link,player,season,age,tm,lg,pos,g,gs,FirstSeasonMP,fg,fga,fgpercent,x3p,x3pa,x3ppercent,x2p,x2pa,x2ppercent,efgpercent,ft,fta,ftpercent,orb,drb,trb,ast,stl,blk,tov,pf,pts,SeasonNumber_1,SeasonNumberAdj,CumSumSeasonAdj,SeasonNumber,mp,games,games_started,NumberOfSeasons,status,LastSeason,DraftYear,PickNumber,Team,College,wprev,w_lpercentprev,wcur,w_lpercentcur
/players/c/chalmma01.html,Mario Chalmers,2008-09,22,MIA,NBA,PG,82,82,32,3.4,8.1,0.42,1.4,3.8,0.367,2,4.3,0.467,0.506,1.8,2.4,0.767,0.5,2.3,2.8,4.9,2,0.1,2,2.9,10,1,0,0,1,17248.1,646,400,9,2,2017-18,2008,34,MIN,Kansas,42.4,0.5172,42.6,0.5196
/players/c/crawfjo01.html,Joe Crawford,2008-09,22,NYK,NBA,SF,2,0,11.5,1.5,5,0.3,0.5,2,0.25,1,3,0.333,0.35,1,1,1,0.5,1.5,2,0.5,0.5,0,0,1,4.5,1,0,0,1,23,2,0,1,2,2008-09,2008,58,LAL,Kentucky,30.2,0.368,28.8,0.3508
/players/d/dorsejo01.html,Joey Dorsey,2008-09,25,HOU,NBA,PF,3,0,2,0.3,0.7,0.5,0,0,NA,0.3,0.7,0.5,0.5,0,0,NA,0,0.3,0.3,0.3,0,0,0,0,0.7,1,0,0,1,1487.8,130,26,4,2,2014-15,2008,33,POR,Memphis,47.4,0.5782,49,0.5976
/players/d/douglch01.html,Chris Douglas-Roberts,2008-09,22,NJN,NBA,SG,44,3,13.3,1.8,4,0.46,0.1,0.3,0.25,1.8,3.7,0.476,0.469,1.2,1.4,0.823,0.3,0.8,1.1,1.2,0.3,0.2,0.7,0.8,4.9,1,0,0,1,4378.7,222,61,6,2,2014-15,2008,40,NJN,Memphis,42.6,0.5196,40,0.488
/players/d/dragigo01.html,Goran Dragic,2008-09,22,PHO,NBA,PG,55,1,13.2,1.6,4.1,0.393,0.4,1,0.37,1.2,3.1,0.4,0.438,0.9,1.2,0.769,0.6,1.3,1.9,2,0.5,0.1,1.3,1.6,4.5,1,0,0,1,22759.3,812,509,12,1,2019-20,2008,45,SAS,,52.2,0.6368,55.6,0.6782
/players/f/fernaru01.html,Rudy Fernández,2008-09,23,POR,NBA,SG,78,4,25.6,3.4,8.1,0.425,2,5.1,0.399,1.4,3,0.47,0.552,1.5,1.8,0.839,0.6,2.1,2.7,2,0.9,0.2,1.1,1.4,10.4,1,0,0,1,5962.5,249,10,4,2,2011-12,2007,24,PHO,,32.4,0.395,35,0.4268
/players/g/gallida01.html,Danilo Gallinari,2008-09,20,NYK,NBA,SG,28,2,14.7,2,4.5,0.448,1.1,2.6,0.444,0.9,1.9,0.453,0.576,0.9,1,0.963,0.5,1.5,2,0.5,0.5,0.1,0.5,1.7,6.1,1,0,0,1,18741.7,604,534,11,1,2019-20,2008,6,NYK,,30.2,0.368,28.8,0.3508
/players/g/gasolma01.html,Marc Gasol,2008-09,24,MEM,NBA,C,82,75,30.7,4.3,8.1,0.53,0,0,0,4.3,8,0.53,0.53,3.4,4.6,0.733,2.5,4.9,7.4,1.7,0.8,1.1,2,3.2,11.9,1,0,0,1,27555.9,831,816,12,1,2019-20,2007,48,LAL,,37.6,0.4586,32.4,0.3952
/players/g/giddejr01.html,J.R. Giddens,2008-09,23,BOS,NBA,SF,6,0,1.3,0.3,0.5,0.667,0,0,NA,0.3,0.5,0.667,0.667,0,0,NA,0.3,0.2,0.5,0,0.2,0,0.2,0.2,0.7,1,0,0,1,246.2,38,1,2,2,2009-10,2008,30,BOS,New Mexico,40.8,0.4976,46,0.561
/players/g/gordoer01.html,Eric Gordon,2008-09,20,LAC,NBA,SG,78,65,34.3,5.3,11.6,0.456,1.7,4.3,0.389,3.6,7.2,0.496,0.529,3.8,4.5,0.854,0.6,2,2.6,2.8,1,0.4,2.1,2.2,16.1,1,0,0,1,21752.2,663,509,12,1,2019-20,2008,7,LAC,Indiana,35,0.4266,33.2,0.4048
/players/g/greendo01.html,Donté Greene,2008-09,20,SAC,NBA,SF,55,4,13.2,1.4,4.3,0.326,0.5,1.8,0.26,0.9,2.5,0.375,0.381,0.5,0.6,0.853,0.3,1.2,1.6,0.5,0.3,0.3,0.7,1.2,3.8,1,0,0,1,4256.2,253,82,4,2,2011-12,2008,28,MEM,Syracuse,44,0.5366,36.4,0.4438
/players/h/haddaha01.html,Hamed Haddadi,2008-09,23,MEM,NBA,C,19,0,6.3,0.8,1.6,0.484,0,0,NA,0.8,1.6,0.484,0.484,0.9,1.6,0.6,0.8,1.6,2.5,0.4,0.1,0.6,0.5,1.1,2.5,1,0,0,1,1056.5,151,0,5,2,2012-13,NA,61,NA,NA,37.6,0.4586,32.4,0.3952
/players/h/hairsma01.html,Malik Hairston,2008-09,21,SAS,NBA,SG,15,0,10.3,1.6,3.3,0.49,0,0.1,0,1.6,3.2,0.5,0.49,0.1,0.5,0.286,0.7,1.1,1.9,0.9,0.4,0.5,0.8,1.3,3.3,1,0,0,1,469.40000000000003,62,0,2,2,2009-10,2008,48,PHO,Oregon,58.6,0.7146,58,0.7074
/players/h/hibbero01.html,Roy Hibbert,2008-09,22,IND,NBA,C,70,42,14.4,2.8,6,0.471,0,0,NA,2.8,6,0.471,0.471,1.4,2.1,0.667,1.6,1.8,3.5,0.7,0.3,1.1,0.8,3.1,7.1,1,0,0,1,16379.6,662,586,9,2,2016-17,2008,17,TOR,Georgetown,43.4,0.5294,38.4,0.4684
/players/h/hicksjj01.html,J.J. Hickson,2008-09,20,CLE,NBA,C,62,0,11.4,1.6,3.1,0.515,0,0,NA,1.6,3.1,0.515,0.515,0.7,1.1,0.672,0.8,1.8,2.7,0.1,0.2,0.5,0.7,1.3,4,1,0,0,1,11921.6,534,307,8,2,2015-16,2008,19,CLE,NC State,44.4,0.5416,50.6,0.6172
/players/h/hillge01.html,George Hill,2008-09,22,SAS,NBA,PG,77,7,16.5,1.9,4.8,0.403,0.3,0.9,0.329,1.6,3.9,0.421,0.435,1.5,1.9,0.781,0.4,1.7,2.1,1.8,0.6,0.3,1,1.9,5.7,1,0,0,1,21582.4,778,447,12,1,2019-20,2008,26,SAS,IUPUI,58.6,0.7146,58,0.7074
/players/h/hillst01.html,Steven Hill,2008-09,23,OKC,NBA,PF,1,0,2,1,1,1,0,0,NA,1,1,1,1,0,0,NA,2,1,3,0,0,0,0,0,2,1,0,0,1,2,1,0,1,2,2008-09,NA,61,NA,NA,35,0.4268,32.2,0.3926
/players/h/hunteot01.html,Othello Hunter,2008-09,22,ATL,NBA,PF,16,0,5.8,0.7,1.3,0.55,0,0,NA,0.7,1.3,0.55,0.55,0,0.3,0,0.6,0.9,1.5,0.1,0.1,0.3,0.1,0.7,1.4,1,0,0,1,125.69999999999999,23,0,2,2,2009-10,NA,61,NA,NA,26.8,0.3268,30.6,0.3732
/players/j/jacksda01.html,Darnell Jackson,2008-09,23,CLE,NBA,PF,51,2,8.4,0.7,1.7,0.43,0,0,0,0.7,1.6,0.44,0.43,0.5,0.7,0.686,0.6,1.1,1.7,0.2,0.2,0.1,0.3,1.5,1.9,1,0,0,1,1034.6,138,4,3,2,2010-11,2008,52,MIA,Kansas,44.4,0.5416,50.6,0.6172
/players/j/jawaina01.html,Nathan Jawai,2008-09,22,TOR,NBA,PF,6,0,3.2,0.2,0.7,0.25,0,0,NA,0.2,0.7,0.25,0.25,0,0,NA,0.2,0.2,0.3,0,0,0,0.3,0.5,0.3,1,0,0,1,432.59999999999997,45,2,2,2,2009-10,2008,41,IND,,36.2,0.4412,36.2,0.4412
/players/j/jeffedo01.html,Dontell Jefferson,2008-09,25,CHA,NBA,SG,6,0,14,1.8,3.7,0.5,0.2,0.3,0.5,1.7,3.3,0.5,0.523,1,1.5,0.667,0.2,1.8,2,1.5,0.7,0.2,1,1.5,4.8,1,0,0,1,84,6,0,1,2,2008-09,NA,61,NA,NA,39.6,0.4828,39,0.4756
/players/j/johnstr01.html,Trey Johnson,2008-09,24,CLE,NBA,SG,4,0,3.5,0,1.3,0,0,0,NA,0,1.3,0,0,1,1,1,0,0.3,0.3,0,0,0,0.3,1,1,1,0,0,1,168.7,23,0,3,2,2011-12,NA,61,NA,NA,44.4,0.5416,50.6,0.6172
/players/j/jordade01.html,DeAndre Jordan,2008-09,20,LAC,NBA,C,53,13,14.5,1.8,2.8,0.633,0,0,NA,1.8,2.8,0.633,0.633,0.8,2.1,0.385,1.4,3.1,4.5,0.2,0.2,1.1,0.8,1.8,4.3,1,0,0,1,24312.7,875,713,12,1,2019-20,2008,35,LAC,Texas A&M,35,0.4266,33.2,0.4048
/players/k/koufoko01.html,Kosta Koufos,2008-09,19,UTA,NBA,C,48,7,11.8,2,3.9,0.508,0,0,NA,2,3.9,0.508,0.508,0.8,1.1,0.706,1,1.8,2.9,0.4,0.3,0.6,0.5,1.5,4.7,1,0,0,1,11273.1,686,229,11,2,2018-19,2008,23,UTA,Ohio State,42.8,0.522,44,0.5366
/players/k/kurzro01.html,Rob Kurz,2008-09,23,GSW,NBA,SF,40,5,11.1,1.3,3.3,0.389,0.4,1,0.395,0.9,2.3,0.387,0.447,1,1.3,0.8,0.8,1.2,2,0.5,0.4,0.5,0.4,2,3.9,1,0,0,1,444,40,5,1,2,2008-09,NA,61,NA,NA,39,0.4756,37.4,0.4562
/players/l/leeco01.html,Courtney Lee,2008-09,23,ORL,NBA,SG,77,42,25.2,3.2,7,0.45,1.1,2.6,0.404,2.1,4.4,0.478,0.526,1,1.2,0.83,0.2,2.1,2.3,1.2,1,0.2,0.9,2,8.4,1,0,0,1,21949.1,811,518,12,1,2019-20,2008,22,ORL,Western Kentucky,37,0.4512,44.6,0.544
/players/l/lopezbr01.html,Brook Lopez,2008-09,20,NJN,NBA,C,82,75,30.5,5.5,10.3,0.531,0,0,0,5.5,10.3,0.532,0.531,2.1,2.6,0.793,2.7,5.4,8.1,1,0.5,1.8,1.8,3.1,13,1,0,0,1,23794,778,740,12,1,2019-20,2008,10,NJN,Stanford,42.6,0.5196,40,0.488
/players/l/lopezro01.html,Robin Lopez,2008-09,20,PHO,NBA,C,60,7,10.2,1.2,2.3,0.518,0,0,0,1.2,2.3,0.522,0.518,0.8,1.1,0.691,0.9,1.1,2,0.1,0.2,0.7,0.5,1.6,3.2,1,0,0,1,18505.1,826,584,12,1,2019-20,2008,15,PHO,Stanford,52.2,0.6368,55.6,0.6782
/players/l/loveke01.html,Kevin Love,2008-09,20,MIN,NBA,C,81,37,25.3,3.9,8.5,0.459,0,0.2,0.105,3.9,8.3,0.469,0.461,3.3,4.1,0.789,3.4,5.7,9.1,1,0.4,0.6,1.5,2.5,11.1,1,0,0,1,22811.9,713,630,12,1,2019-20,2008,5,MEM,UCLA,37.8,0.4608,31,0.378
/players/m/martica01.html,Cartier Martin,2008-09,24,CHA,NBA,SF,33,1,8.1,0.8,2.3,0.364,0.3,1,0.303,0.5,1.3,0.409,0.429,0.6,0.8,0.8,0.2,0.8,1,0.4,0.2,0.1,0.3,1,2.6,1,0,0,1,3349.7,243,15,7,2,2014-15,NA,61,NA,NA,39.6,0.4828,39,0.4756
/players/m/mayooj01.html,O.J. Mayo,2008-09,21,MEM,NBA,SG,82,82,38,6.9,15.6,0.438,1.8,4.6,0.384,5.1,11,0.461,0.495,3,3.4,0.879,0.7,3.1,3.8,3.2,1.1,0.2,2.8,2.5,18.5,1,0,0,1,16913.4,547,325,8,2,2015-16,2008,3,MIN,USC,37.6,0.4586,32.4,0.3952
/players/m/mbahalu01.html,Luc Mbah a Moute,2008-09,22,MIL,NBA,PF,82,52,25.8,2.8,6,0.462,0,0,0,2.8,5.9,0.466,0.462,1.7,2.3,0.729,2.3,3.6,5.9,1.1,1.1,0.5,1.2,2.5,7.2,1,0,0,1,16019.3,686,453,11,2,2018-19,2008,37,MIL,UCLA,33,0.4024,31.6,0.3854
/players/m/mcgeeja01.html,JaVale McGee,2008-09,21,WAS,NBA,C,75,14,15.2,2.5,5.2,0.494,0,0,NA,2.5,5.2,0.494,0.494,1.4,2.2,0.66,1.6,2.3,3.9,0.3,0.4,1,0.8,2.1,6.5,1,0,0,1,12027.800000000001,694,310,12,1,2019-20,2008,18,WAS,Nevada,39.2,0.478,38,0.4634
/players/m/morroan01.html,Anthony Morrow,2008-09,23,GSW,NBA,SG,67,17,22.6,3.8,8,0.478,1.3,2.7,0.467,2.5,5.2,0.483,0.558,1.2,1.4,0.87,1.2,1.8,3,1.2,0.5,0.2,0.8,1.9,10.1,1,0,0,1,12277.9,564,142,9,2,2016-17,NA,61,NA,NA,39,0.4756,37.4,0.4562
/players/n/nelsode01.html,DeMarcus Nelson,2008-09,23,GSW,NBA,PG,13,5,13.2,1.8,4.2,0.444,0,0.2,0,1.8,3.9,0.471,0.444,0.4,1.1,0.357,0.5,1.4,1.8,1,0.7,0.2,1.2,1.8,4.1,1,0,0,1,171.6,13,5,1,2,2008-09,NA,61,NA,NA,39,0.4756,37.4,0.4562
/players/o/odengr01.html,Greg Oden,2008-09,21,POR,NBA,C,61,39,21.5,3.2,5.8,0.564,0,0,NA,3.2,5.8,0.564,0.564,2.4,3.7,0.637,2.8,4.2,7,0.5,0.4,1.1,1.4,3.9,8.9,1,0,0,1,2025,105,66,3,2,2013-14,2007,1,POR,Ohio State,32.4,0.395,35,0.4268
/players/r/randoan01.html,Anthony Randolph,2008-09,19,GSW,NBA,PF,63,22,17.9,3.2,6.8,0.462,0,0.1,0,3.2,6.8,0.466,0.462,1.6,2.2,0.716,2,3.7,5.8,0.8,0.7,1.2,1.3,2.2,7.9,1,0,0,1,3839.8999999999996,252,43,6,2,2013-14,2008,14,GSW,LSU,39,0.4756,37.4,0.4562
/players/r/rosede01.html,Derrick Rose,2008-09,20,CHI,NBA,PG,81,80,37,7.1,14.9,0.475,0.2,0.9,0.222,6.9,14,0.491,0.482,2.4,3.1,0.788,1.2,2.7,3.9,6.3,0.8,0.2,2.5,1.5,16.8,1,0,0,1,19406,596,504,11,1,2019-20,2008,1,CHI,Memphis,38.6,0.4706,42.2,0.5146
/players/r/rushbr01.html,Brandon Rush,2008-09,23,IND,NBA,SG,75,19,24,3.2,7.7,0.423,1,2.8,0.373,2.2,4.9,0.451,0.49,0.6,0.9,0.697,0.5,2.7,3.1,0.9,0.5,0.5,1,1.7,8.1,1,0,0,1,10565.5,481,163,9,2,2016-17,2008,13,POR,Kansas,43.4,0.5294,38.4,0.4684
/players/s/sharpwa01.html,Walter Sharpe,2008-09,22,DET,NBA,PF,8,0,2.5,0.5,1.4,0.364,0,0.3,0,0.5,1.1,0.444,0.364,0,0.3,0,0,0.4,0.4,0,0,0.3,0,0.4,1,1,0,0,1,20,8,0,1,2,2008-09,2008,32,SEA,University of Alabama at Birmingham,56.8,0.6928,53.8,0.6562
/players/s/singlse01.html,Sean Singletary,2008-09,23,PHO,NBA,PG,13,1,9.4,0.9,2.8,0.324,0.3,0.8,0.4,0.6,2.1,0.296,0.378,0.5,0.5,1,0.4,0.8,1.2,0.9,0.5,0,0.4,1.1,2.6,1,0,0,1,302.2,37,2,1,2,2008-09,2008,42,SAC,Virginia,52.2,0.6368,55.6,0.6782
/players/s/solomwi01.html,Will Solomon,2001-02,23,MEM,NBA,SG,62,4,14.1,1.8,5.3,0.341,0.7,2.6,0.284,1.1,2.7,0.396,0.411,0.8,1.2,0.671,0.2,0.9,1.1,1.5,0.6,0.1,1,1.2,5.2,1,0,0,1,1584.3,115,13,2,2,2008-09,2001,33,MEM,Clemson,17.2,0.2236,19,0.2454
/players/s/speigma01.html,Marreese Speights,2008-09,21,PHI,NBA,C,79,2,16,3.2,6.4,0.502,0,0.1,0.25,3.2,6.3,0.506,0.504,1.3,1.7,0.773,1.6,2.2,3.7,0.4,0.3,0.7,0.6,2.3,7.7,1,0,0,1,10648.9,705,78,10,2,2017-18,2008,16,PHI,Florida,37.8,0.4608,39.4,0.4804
/players/t/taylomi01.html,Mike Taylor,2008-09,23,LAC,NBA,PG,51,5,15.1,2.2,5.2,0.412,0.3,0.8,0.325,1.9,4.5,0.427,0.436,1.1,1.6,0.691,0.4,1.3,1.7,2.1,0.7,0,1.4,1.6,5.7,1,0,0,1,770.1,51,5,1,2,2008-09,2008,55,POR,Iowa State,35,0.4266,33.2,0.4048
/players/t/thompja02.html,Jason Thompson,2008-09,22,SAC,NBA,PF,82,56,28.1,4.3,8.7,0.497,0,0.1,0,4.3,8.6,0.502,0.497,2.4,3.5,0.692,2.9,4.5,7.4,1.1,0.6,0.7,1.8,3.8,11.1,1,0,0,1,14825.5,588,412,8,2,2015-16,2008,12,SAC,Rider University,44,0.5366,36.4,0.4438
/players/t/tollian01.html,Anthony Tolliver,2008-09,23,SAS,NBA,PF,19,0,10.9,1,3.4,0.292,0.5,2.2,0.22,0.5,1.3,0.417,0.362,0.3,0.5,0.5,0.6,1.5,2.2,0.9,0.3,0.1,0.4,0.8,2.7,1,0,0,1,13950.4,711,101,12,1,2019-20,NA,61,NA,NA,58.6,0.7146,58,0.7074
/players/u/ukicro01.html,Roko Ukic,2008-09,24,TOR,NBA,PG,72,0,12.4,1.7,4.5,0.38,0.2,0.9,0.177,1.6,3.6,0.427,0.397,0.6,0.8,0.733,0.4,0.7,1,2.1,0.4,0,0.8,1.1,4.2,1,0,0,1,990.3000000000001,85,0,2,2,2009-10,2005,41,TOR,,36.2,0.4412,36.2,0.4412
/players/w/walkebi01.html,Henry Walker,2008-09,21,BOS,NBA,SF,29,0,7.4,1.2,2,0.621,0,0,0,1.2,2,0.632,0.621,0.6,0.8,0.696,0.3,0.7,1,0.4,0.2,0.1,0.6,1.8,3,1,0,0,1,3019.7,181,35,5,2,2014-15,2008,47,WAS,Kansas State,40.8,0.4976,46,0.561
/players/w/weaveky01.html,Kyle Weaver,2008-09,22,OKC,NBA,SG,56,19,20.8,2,4.4,0.459,0.6,1.7,0.344,1.4,2.7,0.529,0.524,0.7,1,0.707,0.6,1.8,2.3,1.8,0.8,0.4,1.2,1.4,5.3,1,0,0,1,1377.8,73,19,3,2,2010-11,2008,38,CHA,Washington State,35,0.4268,32.2,0.3926
/players/w/weemsso01.html,Sonny Weems,2008-09,22,DEN,NBA,SG,12,0,4.6,0.7,2.1,0.32,0,0.3,0,0.7,1.8,0.364,0.32,0.3,0.7,0.375,0,0.3,0.3,0.3,0.1,0,0.5,0.7,1.6,1,0,0,1,3330.4,183,47,4,2,2015-16,2008,39,CHI,Arkansas,46.2,0.5636,48.4,0.5906
/players/w/westbru01.html,Russell Westbrook,2008-09,20,OKC,NBA,PG,82,65,32.5,5.3,13.4,0.398,0.4,1.6,0.271,4.9,11.8,0.415,0.414,4.3,5.2,0.815,2.2,2.7,4.9,5.3,1.3,0.2,3.3,2.3,15.3,1,0,0,1,30228.899999999998,874,857,12,1,2019-20,2008,4,SEA,UCLA,35,0.4268,32.2,0.3926
/players/w/whitedj01.html,D.J. White,2008-09,22,OKC,NBA,PF,7,0,18.6,3.7,7.1,0.52,0,0,NA,3.7,7.1,0.52,0.52,1.4,1.9,0.769,1.4,3.1,4.6,0.9,0.4,0.7,0.4,1.4,8.9,1,0,0,1,2108.8999999999996,138,11,6,2,2013-14,2008,29,DET,Indiana,35,0.4268,32.2,0.3926
/players/w/willija04.html,Jawad Williams,2008-09,25,CLE,NBA,SF,10,0,2,0.5,1.2,0.417,0.2,0.6,0.333,0.3,0.6,0.5,0.5,0,0,NA,0.1,0.1,0.2,0,0.1,0,0.1,0.2,1.2,1,0,0,1,1149.8,90,7,3,2,2010-11,NA,61,NA,NA,44.4,0.5416,50.6,0.6172
/players/y/yuesu01.html,Sun Yue,2008-09,23,LAL,NBA,SG,10,0,2.8,0.3,1.1,0.273,0,0.6,0,0.3,0.5,0.6,0.273,0,0,NA,0,0,0,0.2,0.1,0.1,0.3,1,0.6,1,0,0,1,28,10,0,1,2,2008-09,2007,40,LAL,,46.8,0.5708,48.6,0.5928
/players/a/anderda03.html,David Andersen,2009-10,29,HOU,NBA,C,63,0,14.1,2.3,5.4,0.432,0.4,1.2,0.346,1.9,4.2,0.458,0.472,0.7,1.1,0.687,0.9,2.4,3.3,0.7,0.2,0.2,0.6,1.9,5.8,1,0,0,1,1261.2,103,0,2,2,2010-11,2002,37,ATL,,49,0.5976,47.2,0.5756
/players/a/anderan02.html,Antonio Anderson,2009-10,24,OKC,NBA,SF,1,0,15,1,3,0.333,0,0,NA,1,3,0.333,0.333,0,0,NA,1,0,1,0,0,0,1,1,2,1,0,0,1,15,1,0,1,2,2009-10,NA,61,NA,NA,32.2,0.3926,31.8,0.3878
/players/p/pendeje02.html,Jeff Ayres,2009-10,22,POR,NBA,C,39,4,10.4,1.1,1.7,0.662,0,0,NA,1.1,1.7,0.662,0.662,0.5,0.5,0.9,0.6,1.9,2.5,0,0.2,0.4,0.3,1.9,2.7,1,0,0,1,2320.2,237,15,6,2,2015-16,2009,31,SAC,Arizona State,35,0.4268,39.6,0.483
/players/b/beaubro01.html,Rodrigue Beaubois,2009-10,21,DAL,NBA,PG,56,16,12.5,2.8,5.3,0.518,0.8,2,0.409,2,3.4,0.582,0.594,0.8,0.9,0.808,0.2,1.2,1.4,1.3,0.5,0.2,1,1.5,7.1,1,0,0,1,2894.7,182,54,4,2,2012-13,2009,25,OKC,,57.2,0.6976,56.6,0.6904
/players/b/blairde01.html,DeJuan Blair,2009-10,20,SAS,NBA,PF,82,23,18.2,3.4,6,0.556,0,0,0,3.4,6,0.558,0.556,1.1,2,0.547,2.4,4,6.4,0.8,0.6,0.5,1.4,2.7,7.8,1,0,0,1,7057.0999999999995,424,179,7,2,2015-16,2009,37,SAS,Pitt,58,0.7074,56.2,0.6854
/players/b/brockjo01.html,Jon Brockman,2009-10,22,SAC,NBA,PF,52,4,12.6,1.1,2,0.534,0,0,NA,1.1,2,0.534,0.534,0.7,1.2,0.597,2,2.1,4.1,0.4,0.3,0.1,0.4,2.2,2.8,1,0,0,1,1567.2999999999997,150,10,3,2,2011-12,2009,38,POR,Washington,36.4,0.4438,31.4,0.3828
/players/b/brownde04.html,Derrick Brown,2009-10,22,CHA,NBA,SF,57,0,9.4,1.2,2.6,0.463,0,0.1,0.286,1.2,2.5,0.471,0.469,0.8,1.3,0.667,0.5,0.8,1.4,0.3,0.4,0.2,0.3,0.9,3.3,1,0,0,1,2554.7000000000003,171,18,3,2,2011-12,2009,40,CHA,Xavier,42.2,0.5148,43.2,0.527
/players/b/budinch01.html,Chase Budinger,2009-10,21,HOU,NBA,SF,74,4,20.1,3.4,7.6,0.441,1.2,3.4,0.369,2.1,4.3,0.497,0.522,0.9,1.2,0.77,0.5,2.5,3,1.2,0.5,0.1,0.6,1.1,8.9,1,0,0,1,8001.7,407,50,7,2,2015-16,2009,44,DET,Arizona,49,0.5976,47.2,0.5756
/players/c/carrode01.html,DeMarre Carroll,2009-10,23,MEM,NBA,SF,71,1,11.2,1.2,3.1,0.396,0,0.1,0,1.2,3,0.407,0.396,0.5,0.7,0.623,0.7,1.4,2.1,0.5,0.4,0.1,0.3,1.5,2.9,1,0,0,1,13617.6,575,339,11,1,2019-20,2009,27,MEM,Missouri,32.4,0.3952,31.4,0.383
/players/c/casspom01.html,Omri Casspi,2009-10,21,SAC,NBA,SF,77,31,25.1,3.9,8.7,0.446,1,2.6,0.369,2.9,6.1,0.48,0.502,1.5,2.3,0.672,1,3.6,4.5,1.2,0.7,0.2,1.3,1.6,10.3,1,0,0,1,11957.1,588,145,9,2,2018-19,2009,23,SAC,,36.4,0.4438,31.4,0.3828
/players/c/clarkea01.html,Earl Clark,2009-10,22,PHO,NBA,PF,51,0,7.5,1.1,3,0.371,0,0.1,0.4,1.1,2.9,0.37,0.377,0.5,0.7,0.722,0.4,0.9,1.2,0.4,0.1,0.3,0.5,0.5,2.7,1,0,0,1,3628.8,261,54,6,2,2014-15,2009,14,PHO,Louisville,55.6,0.6782,54,0.6588
/players/c/collida01.html,Darren Collison,2009-10,22,CHA,NBA,PG,76,37,27.8,4.9,10.4,0.477,0.6,1.5,0.4,4.3,8.9,0.49,0.506,1.9,2.3,0.851,0.5,2,2.5,5.7,1,0.1,2.7,1.2,12.4,1,0,0,1,20802.6,708,518,10,2,2018-19,2009,21,NOH,UCLA,42.2,0.5148,43.2,0.527
/players/c/cunnida01.html,Dante Cunningham,2009-10,22,POR,NBA,PF,63,2,11.2,1.7,3.4,0.495,0,0,0,1.7,3.4,0.5,0.495,0.5,0.8,0.646,0.9,1.7,2.5,0.2,0.4,0.3,0.2,1.5,3.9,1,0,0,1,14872.5,715,195,10,2,2018-19,2009,33,POR,Villanova,35,0.4268,39.6,0.483
/players/c/curryja01.html,JamesOn Curry,2009-10,24,LAC,NBA,PG,1,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,2009-10,2007,51,CHI,Oklahoma State,33.2,0.4048,31.6,0.3854
/players/c/curryst01.html,Stephen Curry,2009-10,21,GSW,NBA,PG,80,77,36.2,6.6,14.3,0.462,2.1,4.8,0.437,4.5,9.5,0.474,0.535,2.2,2.5,0.885,0.6,3.9,4.5,5.9,1.9,0.2,3,3.2,17.5,1,0,0,1,24001.8,699,693,11,1,2019-20,2009,7,GSW,Davidson,37.4,0.4562,35.8,0.4366
/players/d/dayeau01.html,Austin Daye,2009-10,21,DET,NBA,SF,69,4,13.3,2,4.3,0.464,0.4,1.4,0.305,1.6,2.9,0.54,0.514,0.7,0.8,0.821,0.5,2,2.5,0.5,0.4,0.4,0.7,1.7,5.1,1,0,0,1,4135.6,293,29,6,2,2014-15,2009,15,DET,Gonzaga,53.8,0.6562,48.4,0.5902
/players/d/derozde01.html,DeMar DeRozan,2009-10,20,TOR,NBA,SG,77,65,21.6,3.3,6.6,0.498,0.1,0.2,0.25,3.3,6.4,0.506,0.502,1.9,2.5,0.763,0.9,2,2.9,0.7,0.6,0.2,0.8,2.3,8.6,1,0,0,1,27760.399999999998,813,801,11,1,2019-20,2009,9,TOR,USC,36.2,0.4412,37.6,0.4584
/players/d/douglto01.html,Toney Douglas,2009-10,23,NYK,NBA,PG,56,12,19.4,3.2,7,0.458,1.2,3.1,0.389,2,3.9,0.514,0.545,1,1.2,0.809,0.7,1.2,1.9,2,0.8,0.1,1,2.1,8.6,1,0,0,1,7508,394,65,8,2,2016-17,2009,29,LAL,Florida State,28.8,0.3508,28,0.3412
/players/e/ellinwa01.html,Wayne Ellington,2009-10,22,MIN,NBA,SG,76,1,18.2,2.5,5.9,0.424,0.8,2.1,0.395,1.7,3.8,0.441,0.496,0.8,0.9,0.871,0.4,1.7,2.1,1,0.3,0.1,1,0.9,6.6,1,0,0,1,14278.6,681,166,11,1,2019-20,2009,28,MIN,UNC,31,0.378,25.2,0.3072
/players/e/evansty01.html,Tyreke Evans,2009-10,20,SAC,NBA,SG,72,72,37.2,7.4,16.2,0.458,0.5,2,0.255,6.9,14.2,0.485,0.473,4.8,6.5,0.748,0.9,4.4,5.3,5.8,1.5,0.4,3,2.8,20.1,1,0,0,1,18246.9,594,426,10,2,2018-19,2009,4,SAC,Memphis,36.4,0.4438,31.4,0.3828
/players/f/flynnjo01.html,Jonny Flynn,2009-10,20,MIN,NBA,PG,81,81,28.9,4.9,11.8,0.417,1,2.7,0.358,4,9.1,0.434,0.457,2.8,3.3,0.826,0.3,2.1,2.4,4.4,1,0,2.9,1.2,13.5,1,0,0,1,3737.5,163,90,3,2,2011-12,2009,6,MIN,Syracuse,31,0.378,25.2,0.3072
